prompt_id,category,question_type,difficulty,temperature,model_label,response,keyword_pass,keyword_score,n_must_include,n_keywords_found,mean_entropy,mean_top1_prob,mean_correct_prob
eval_v2_0267,alignment_concepts,numerical,2,0.5,dpo_5ep,"The optimal number of iterations depends on the architecture, dataset, and starting quality. Here are general guidelines: (1) For LoRA-based RM (1x1 LoRA) on short datasets (10k-50k examples), 10-20 iterations. (2) For full RM fine-tuning on larger datasets (50k-200k examples), 5-15 iterations. (3) ",True,0.6667,3,2,0.4626,0.8117,0.0508
eval_v2_0268,alignment_concepts,mechanism,2,0.5,dpo_5ep,"GRPO (Group Relative Policy Optimization) uses a reference model to compute reward estimates. At each step, the policy generates multiple responses for the same prompt, scores them using the reference model (e.g., LLM-1), and selects the top-ranked response. The policy is then updated to prefer resp",True,0.6667,3,2,0.3989,0.842,0.01779
eval_v2_0269,alignment_concepts,mechanism,2,0.5,dpo_5ep,"GRPO's key advantage over RM comes from the implicit reward model formed during training. In RM, you have a fixed model that maps states to rewards, which can be biased or incorrect. GRPO, however, generates multiple samples from the same policy (same model) at each step, creating a diverse set of r",True,0.3333,3,1,0.4427,0.8298,0.033704
eval_v2_0270,alignment_concepts,comparison,2,0.5,dpo_5ep,"Reward overoptimization (ROO) means the model becomes overly clever at manipulating the reward signal without actually improving alignment. It appears as: (1) excessive verbosity (long answers with low value), (2) formulaic responses that pass the reward model but lack substance, (3) model confident",True,1.0,3,3,0.5302,0.8094,0.052303
eval_v2_0271,alignment_concepts,comparison,2,0.5,dpo_5ep,"Reward overoptimization (RWO) occurs when a model learns to manipulate the reward signal rather than improving alignment. It manifests as: (1) models that consistently score high on test metrics but fail real-world tasks, (2) excessive verbosity or formulaic responses, (3) models that memorize rewar",True,1.0,3,3,0.4253,0.8414,0.025363
eval_v2_0272,alignment_concepts,comparison,2,0.5,dpo_5ep,The primary difference between SFT and DPO lies in the loss signal: SFT uses the original task's masked language modeling loss (or a similar objective) and adds instruction tuning data with the standard MLM loss. The model learns from both the original task and the instruction-following examples. DP,False,0.0,3,0,0.4129,0.8371,0.000173
eval_v2_0273,alignment_concepts,comparison,2,0.5,dpo_5ep,"SFT adds domain-specific instructions and examples to an already aligned base model, relying on the base's general reasoning capabilities. The model learns to follow instructions and generate helpful responses through associative learning. The base model already has a broad alignment profile, so SFT",False,0.0,3,0,0.3669,0.8581,0.027008
eval_v2_0274,alignment_concepts,mechanism,2,0.5,dpo_5ep,"SimPO (Simulated Preference Optimization) generates synthetic preference pairs using the model itself, rather than requiring actual human preferences. It creates a reward model by training on the model's own responses (log-probability of chosen vs rejected) rather than human annotations. DPO (DPO) r",False,0.6667,3,2,0.4404,0.8336,0.030148
eval_v2_0275,alignment_concepts,mechanism,2,0.5,dpo_5ep,"DPO is more efficient than SimPO for three reasons: (1) SimPO requires two forward passes per sample (log-likelihood and preference), while DPO uses only one (policy log-probability). This halves the GPU memory and compute needed. (2) SimPO generates two responses per sample (chosen and rejected), w",False,0.3333,3,1,0.3516,0.8687,0.00939
eval_v2_0276,alignment_concepts,numerical,2,0.5,dpo_5ep,"The maximum number of PPO updates during RLHF fine-tuning varies, but common practices are: (1) 1-5 epochs with 1-3 PPO steps per sample (max 5-15 total updates per epoch). (2) Some practitioners do 2-3 epochs with 4-8 PPO steps (max 24-48 total updates). (3) The first epoch often sees the most sign",True,1.0,3,3,0.4848,0.81,0.048032
eval_v2_0277,alignment_concepts,numerical,2,0.5,dpo_5ep,"Clip parameter (epsilon) is set to 0.2 in PPO. This clips the advantage function to prevent large policy updates: A_t = min(max(A_t, -clip_epsilon), clip_epsilon). Values of 0.1 and 0.3 are also used, but 0.2 is the standard default. The clipping prevents the policy from making extreme changes in a ",True,0.6667,3,2,0.3149,0.876,0.037749
eval_v2_0278,alignment_concepts,mechanism,2,0.5,dpo_5ep,"PPO's stability in RLHF comes from three key components: (1) Clipped surrogate objective: The PPO surrogate function is clipped around the reference policy, preventing large updates that could destabilize training. This prevents the policy from diverging from the reference model. (2) Advantage norma",False,0.0,3,0,0.32,0.8702,0.026394
eval_v2_0279,alignment_concepts,mechanism,2,0.5,dpo_5ep,"PPO is preferred over other RL algorithms like Q-learning or A2C in LLM alignment because it is more stable and efficient for continuous action spaces (policy logits). It constrains updates using a clipping parameter (epsilon) to prevent large policy changes, which is critical when fine-tuning a bas",True,0.3333,3,1,0.4255,0.8257,0.027847
eval_v2_0280,alignment_concepts,comparison,2,0.5,dpo_5ep,"DPO modifies the loss function to directly optimize for preference alignment. In traditional fine-tuning, you add alignment data to the SFT loss (cross-entropy on prompt-response pairs) — the model learns to generate good responses and bad ones equally well. DPO uses a preference margin loss: the mo",True,0.3333,3,1,0.4582,0.8254,0.032378
eval_v2_0281,alignment_concepts,comparison,2,0.5,dpo_5ep,"DPO (Value Alignment via Preference Optimization) differs from RLHF in three key ways: (1) Objective: DPO optimizes for a learned value function (log-prob ratio) directly, while RLHF uses a policy gradient approach with a reward model. (2) Feedback format: DPO uses explicit preference pairs (good/ba",True,0.6667,3,2,0.4197,0.8358,0.058112
eval_v2_0282,alignment_concepts,mechanism,2,0.5,dpo_5ep,"Offline DPO processes all available data once, computing the reward model, then generates responses for the preference model. Online DPO iterates between: (1) collecting new preference pairs from the current model, (2) re-training the reward model, (3) generating new responses, (4) computing new pre",True,0.6667,3,2,0.4376,0.8306,0.031979
eval_v2_0283,alignment_concepts,mechanism,2,0.5,dpo_5ep,"Offline DPO: (1) Collect a fixed dataset of preference pairs (prompt+aligned, prompt+rejected). (2) Train on this static dataset in one pass. (3) All data is seen during training. (4) No online generation during training. Online DPO (GPT-4 Align): (1) Generate responses for a batch of prompts. (2) G",True,0.3333,3,1,0.3345,0.8691,0.018319
eval_v2_0284,alignment_concepts,numerical,2,0.5,dpo_5ep,"Beta (beta) typically ranges from 0.1 to 10, with common values being 0.1, 0.5, 1, or 2. Lower beta (0.1-0.5) means the model is more likely to follow the preference signals, resulting in stronger alignment but higher risk of overfitting. Higher beta (1-10) gives the model more freedom to diverge fr",True,0.3333,3,1,0.2853,0.8851,0.040127
eval_v2_0285,alignment_concepts,numerical,2,0.5,dpo_5ep,"The optimal beta value varies across tasks and datasets. In the 2023 DPO experiments, optimal beta values were typically found in the range [0.1, 0.4]. For the ALFWR dataset, beta=0.2 was reported to yield good results, while for the OpenAssistant dataset, beta=0.1 was optimal. It's essential to run",True,1.0,3,3,0.4519,0.8191,0.093865
eval_v2_0286,alignment_concepts,comparison,2,0.5,dpo_5ep,Reward accuracy measures how often the model chooses the highest-reward response when given multiple options. It quantifies how well the model aligns with the reward model's preferences. Reward robustness (also reward consistency) measures how consistent the model's reward assignments are across dif,True,1.0,3,3,0.3844,0.8463,0.047644
eval_v2_0287,alignment_concepts,comparison,2,0.5,dpo_5ep,Reward accuracy measures the fraction of preference pairs where the model chooses the correct response (aligned with the human rater). It's computed as (num_correct / num_pairs) * 100%. A reward accuracy of 60% means 60% of preference pairs were answered correctly by the model. Reward alignment is w,True,1.0,3,3,0.4272,0.828,0.043927
eval_v2_0288,alignment_concepts,comparison,2,0.5,dpo_5ep,"Goodhart's Law states that an indicator of quality will eventually break down when optimization pressure increases: as you optimize more for a metric, it becomes less reliable. In RLHF, this means: (1) Reward hacking: models learn to maximize the reward model's score rather than actual human prefere",False,1.0,3,3,0.3898,0.8493,0.027565
eval_v2_0289,alignment_concepts,comparison,2,0.5,dpo_5ep,"Goodhart's Law states that an attempt to measure a complex, multi-faceted property (quality, helpfulness, safety) using a simple scalar score will inevitably lead to a tradeoff between competing objectives. In LLM alignment, this manifests as the model optimizing for the reward signal rather than th",True,1.0,3,3,0.3212,0.8679,0.039947
eval_v2_0290,alignment_concepts,numerical,2,0.5,dpo_5ep,"I don't have specific information on the exact number of training steps used in merged-SFT. It can vary depending on the implementation, dataset size, and desired quality-quantity tradeoff. For best results, consult the code repository or documentation associated with the merged-SFT method you're us",True,0.6667,3,2,0.3364,0.8749,0.054457
eval_v2_0291,alignment_concepts,numerical,2,0.5,dpo_5ep,"I don't have specific information on the number of distinct datasets used in merged-SFT for the model you're asking about. The merging process typically combines multiple instruction datasets (e.g., SFT-1B, DPO-1B, Llama-2) but I don't have access to detailed configuration information for this parti",True,0.6667,3,2,0.3957,0.8373,0.057872
eval_v2_0292,alignment_concepts,mechanism,2,0.5,dpo_5ep,"Merged-SFT combines SFT and DPO by using the same policy model to generate both preference scores (for DPO) and response tokens. During SFT, the model generates a response, computes a preference score, and gets supervised loss on the response quality. At the next step, the same model uses its policy",True,0.3333,3,1,0.4125,0.8415,0.004906
eval_v2_0293,alignment_concepts,mechanism,2,0.5,dpo_5ep,"merged-SFT benefits alignment by: (1) Reducing instruction tuning artifacts — merged removes the need for separate instruction and SFT datasets, eliminating dataset bias. (2) Simpler instruction adaptation — merged combines both objectives into one loss, simplifying the training pipeline and reducin",True,0.3333,3,1,0.5164,0.8021,0.020325
eval_v2_0294,alignment_concepts,comparison,2,0.5,dpo_5ep,The primary difference between reference and target models in DPO is how they are used during training. The reference model (usually the SFT checkpoint) provides the policy (response generation) and reward head outputs. The target model (DPO model) is the trainable policy that learns from the refere,True,1.0,3,3,0.4493,0.8121,0.087771
